Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_216.jpg;0;1;0;1.813838;100.9899;87.33772;1.280765;51.1477;-0.001081948
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_283.jpg;-3.016798;1;0;1.874425;101.0614;87.42451;1.280611;50.98556;-0.0002760246
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_349.jpg;-6.015106;1;0;1.918725;101.1618;87.54147;1.280321;50.29549;0.001993285
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_417.jpg;-9.011112;1;0;1.961829;101.2414;87.6293;1.276586;49.39247;359.9908
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_483.jpg;-9.031448;1;0;2.017871;101.3249;87.71671;1.261791;48.22628;359.9545
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_550.jpg;-6.03931;1;0;2.063609;101.4397;87.83548;1.229036;46.98264;359.9542
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_616.jpg;-3.05392;1;0;2.108623;101.5285;87.92701;1.230783;46.41413;359.9706
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_682.jpg;-0.05673945;1;0;2.167601;101.6191;88.02134;1.273195;46.16983;-0.001809993
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_749.jpg;0;1;0;2.209674;101.743;88.14989;1.332718;46.10556;-0.001342442
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_816.jpg;0;1;0;2.254583;101.8378;88.24782;1.334944;46.0867;-0.001326431
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_883.jpg;0;1;0;2.314935;101.9343;88.34732;1.316506;46.07001;-0.001255379
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_52_950.jpg;0;1;0;2.358687;102.0663;88.48325;1.325478;46.05214;-0.001260507
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_017.jpg;0;1;0;2.400797;102.1674;88.58727;1.326624;46.03943;-0.001268941
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_083.jpg;0;1;0;2.459259;102.2704;88.69318;1.331293;46.02735;-0.001305185
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_150.jpg;0;1;0;2.502359;102.4105;88.8372;1.335741;46.01362;-0.001326645
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_216.jpg;0;1;0;2.545627;102.5177;88.9473;1.333795;46.00033;-0.001316182
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_283.jpg;0;1;0;2.602633;102.6267;89.05924;1.334496;45.98817;-0.001321733
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_350.jpg;0;1;0;2.645205;102.7749;89.21136;1.339062;45.97197;-0.001329475
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_417.jpg;-3.01167;0.799222;0;2.686805;102.8887;89.32654;1.340177;45.75552;-0.0004895597
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_483.jpg;-6.025862;0.5982759;0;2.726206;103.0051;89.44125;1.3278;45.20786;0.0008659589
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_550.jpg;-9.022141;0.3985239;0;2.743067;103.1646;89.59039;1.254757;43.86795;359.9367
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_617.jpg;-12.01401;0.1990659;0;2.751535;103.2874;89.69721;1.11791;42.41677;359.8143
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_683.jpg;-15;0;0;2.745406;103.4127;89.79809;0.8972126;40.61755;359.6116
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_750.jpg;-15;0;0;2.732768;103.5823;89.92294;0.4573676;37.94639;359.2542
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_817.jpg;-15;0;0;2.719935;103.7114;90.00982;0.059607;35.95168;358.9207
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_883.jpg;-15;0;0;2.703208;103.8424;90.09426;359.7323;34.05589;358.6592
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_53_950.jpg;-15;0;0;2.689148;104.0219;90.20691;359.6208;31.60032;358.6919
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_016.jpg;-12.00678;0;0;2.67128;104.1617;90.28769;359.7405;29.99582;358.8941
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_083.jpg;-9.003975;0;0;2.64862;104.305;90.3626;359.9233;28.62686;359.0555
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_150.jpg;-5.99046;0;0;2.640219;104.4966;90.45699;0.08984915;27.18755;359.203
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_217.jpg;-2.999175;0;0;2.632914;104.6394;90.52626;0.153409;26.51722;359.3113
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_283.jpg;0;0;0;2.622012;104.7813;90.59541;0.1849208;26.21373;359.4298
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_350.jpg;0;0;0;2.613361;104.9688;90.68744;0.1828037;26.13934;359.5991
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_417.jpg;0;0;0;2.604822;105.1085;90.75591;0.1532439;26.1315;359.7209
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_484.jpg;0;0;0;2.593413;105.2475;90.82394;0.104118;26.12991;359.8367
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_550.jpg;0;0;0;2.584832;105.4317;90.91409;0.01487348;26.12955;359.9793
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_617.jpg;0;0;0;2.576232;105.5691;90.98132;359.9351;26.12955;0.0756086
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_683.jpg;-1.504349;0;0;2.564734;105.7061;91.04806;359.8484;26.09909;0.1562901
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_750.jpg;-4.498381;0;0;2.555686;105.8897;91.1334;359.7403;25.59328;0.1539139
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_817.jpg;-7.486153;0;0;2.545666;106.0284;91.1937;359.6654;24.79761;0.0536751
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_883.jpg;-10.49391;0;0;2.53066;106.1681;91.25024;359.5971;23.65564;359.8831
